state_code,division,year,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12
11,0,1918,18.0,2.35,1.58,0.97,5.29,5.22,3.52,2.58,3.83,3.88,3.16,2.24
11,0,1919,19.0,0.46,1.92,3.3,2.42,5.19,4.63,1.86,2.86,3.61,6.91,3.35
11,0,1920,20.0,1.46,0.64,4.99,4.49,4.79,2.08,2.53,2.91,2.72,2.06,1.12
11,0,1921,21.0,1.57,0.82,5.14,4.73,2.09,3.83,1.9,5.22,6.58,2.34,3.64
11,0,1922,22.0,1.32,1.37,6.28,5.07,3.55,1.48,3.68,1.78,1.94,2.3,2.74
11,0,1923,23.0,1.66,1.4,4.37,2.36,4.35,3.48,2.2,4.75,4.05,3.71,1.77
11,0,1924,24.0,1.78,1.57,2.69,2.16,3.52,6.8,3.31,5.13,3.07,1.02,1.23
11,0,1925,25.0,0.63,1.81,2.28,2.62,1.32,4.69,3.04,2.62,4.83,3.91,2.99
11,0,1926,26.0,1.66,2.48,2.58,3.06,2.24,4.06,3.62,4.59,9.62,3.79,3.72
11,0,1927,27.0,2.34,1.43,4.58,6.87,6.91,3.77,3.43,3.28,5.13,3.82,4.67
11,0,1928,28.0,1.08,2.18,1.57,3.23,2.55,6.93,3.77,3.46,2.27,4.08,3.55
11,0,1929,29.0,3.89,1.11,3.34,5.35,5.85,4.77,4.7,2.48,2.71,3.51,1.76
11,0,1930,30.0,4.5,1.93,1.53,2.74,1.84,3.41,0.97,1.96,3.61,2.21,2.18
11,0,1931,31.0,0.53,1.27,2.7,2.67,4.27,3.16,2.82,4.0,4.78,3.59,4.7
11,0,1932,32.0,2.96,1.34,2.27,1.8,2.36,3.93,3.32,5.63,2.89,3.86,1.68
11,0,1933,33.0,2.56,1.38,4.12,3.53,8.02,1.39,2.38,2.63,3.72,2.87,0.66
11,0,1934,34.0,1.2,0.84,2.36,1.72,0.99,3.03,3.21,3.92,6.56,1.7,5.53
11,0,1935,35.0,2.38,1.47,4.42,2.56,7.83,5.67,3.47,2.43,3.24,2.02,4.6
11,0,1936,36.0,1.39,1.87,1.62,2.4,2.07,1.69,1.18,2.72,6.7,3.19,2.27
11,0,1937,37.0,5.68,1.49,1.19,4.83,3.2,5.11,3.13,2.48,2.35,3.56,1.47
11,0,1938,38.0,2.51,2.41,5.66,3.12,5.15,5.15,4.74,3.38,3.15,1.31,2.3
11,0,1939,39.0,3.04,3.27,3.3,4.94,2.38,5.18,3.53,4.8,0.72,2.18,1.33
11,0,1940,40.0,1.43,1.55,1.96,3.95,3.38,3.02,1.57,4.24,0.6,2.23,2.86
11,0,1941,41.0,2.47,0.78,1.21,3.81,3.17,4.34,2.83,2.73,5.15,9.06,2.64
11,0,1942,42.0,1.39,3.26,2.89,2.52,4.25,5.53,4.79,3.46,3.13,1.95,5.06
11,0,1943,43.0,1.23,1.04,2.74,3.69,8.72,3.87,2.94,2.98,2.35,2.1,1.79
11,0,1944,44.0,0.58,2.42,4.2,6.44,4.26,2.43,1.85,3.73,2.94,1.21,1.88
11,0,1945,45.0,1.06,2.45,6.39,5.24,5.37,6.65,1.46,3.42,7.57,1.66,2.6
11,0,1946,46.0,2.15,2.04,2.83,1.9,6.15,4.4,2.42,5.52,2.08,3.09,4.64
11,0,1947,47.0,2.24,0.19,2.34,6.38,4.34,6.33,1.98,2.35,3.62,3.08,2.34
11,0,1948,48.0,1.69,2.12,4.96,2.03,3.79,3.98,5.67,1.78,2.81,1.97,3.29
11,0,1949,49.0,5.95,2.53,3.18,1.75,2.7,4.34,4.37,2.95,2.82,4.95,0.65
11,0,1950,50.0,6.65,3.59,2.26,5.3,2.48,5.51,3.87,3.34,3.41,1.25,2.69
11,0,1951,51.0,2.16,3.92,3.53,3.41,3.24,5.96,4.87,3.69,3.33,3.23,3.29
11,0,1952,52.0,1.71,1.58,4.22,3.66,3.48,4.79,3.33,3.12,1.86,0.67,3.04
11,0,1953,53.0,1.79,1.52,4.49,2.87,3.05,3.29,3.62,1.16,1.56,1.52,0.84
11,0,1954,54.0,1.59,1.83,2.6,4.18,2.76,3.74,2.7,5.08,1.96,5.1,1.22
11,0,1955,55.0,1.86,2.55,2.46,3.98,4.1,3.82,3.31,2.58,2.83,4.54,1.88
11,0,1956,56.0,0.71,2.88,1.17,3.46,4.08,2.57,4.57,4.17,1.12,0.72,2.34
11,0,1957,57.0,2.11,2.13,2.21,6.99,6.12,6.38,4.04,2.78,1.52,3.34,3.51
11,0,1958,58.0,1.65,0.69,1.62,2.83,2.72,6.24,8.1,3.19,2.75,1.44,3.6
11,0,1959,59.0,2.46,2.49,3.1,3.15,4.36,1.5,3.3,4.39,4.08,4.2,2.08
11,0,1960,60.0,2.3,2.19,2.26,3.48,4.66,5.63,2.97,2.97,1.87,2.57,2.18
11,0,1961,61.0,0.54,1.82,4.29,3.29,5.17,3.34,5.75,3.09,7.15,2.68,3.54
11,0,1962,62.0,3.26,2.29,2.94,1.86,4.54,3.35,4.82,2.43,2.36,3.28,1.22
11,0,1963,63.0,0.71,0.58,5.23,2.83,2.95,2.1,4.98,2.93,1.34,0.93,2.37
11,0,1964,64.0,1.38,1.29,4.83,5.69,1.9,3.74,3.24,2.36,2.78,0.18,2.98
11,0,1965,65.0,4.06,1.92,2.58,4.81,2.82,3.84,3.46,6.07,6.8,1.41,1.16
11,0,1966,66.0,1.4,2.17,1.6,5.32,4.51,2.49,2.18,2.74,3.61,1.89,3.34
11,0,1967,67.0,1.91,1.27,2.54,4.46,3.98,4.1,4.65,2.59,2.83,5.07,2.31
11,0,1968,68.0,1.56,1.17,2.07,3.24,4.92,4.15,3.42,2.98,3.78,1.1,4.29
11,0,1969,69.0,3.82,1.08,1.85,4.26,2.87,5.9,6.31,1.9,3.7,5.7,1.51
11,0,1970,70.0,0.63,0.96,2.47,5.9,5.35,5.77,3.1,3.61,7.63,3.35,1.56
11,0,1971,71.0,1.35,2.94,1.5,1.29,3.47,2.98,4.94,1.71,3.25,1.65,1.61
11,0,1972,72.0,1.03,1.18,2.85,5.53,2.5,3.87,3.87,5.32,5.09,2.58,4.31
11,0,1973,73.0,1.8,1.13,6.3,5.8,4.92,6.08,4.45,2.06,3.92,3.84,3.32
11,0,1974,74.0,3.35,2.22,3.45,3.93,7.01,5.75,1.69,4.26,2.71,1.76,3.38
11,0,1975,75.0,3.5,3.0,3.39,4.28,4.09,4.0,3.33,5.07,2.73,1.84,3.0
11,0,1976,76.0,1.02,2.09,4.57,2.66,3.57,2.91,3.37,1.88,2.24,3.18,0.61
11,0,1977,77.0,1.13,1.42,5.58,2.0,3.23,3.69,3.78,6.86,4.82,4.04,2.6
11,0,1978,78.0,1.22,0.67,3.01,3.67,4.86,3.08,4.68,3.23,2.85,1.9,3.38
11,0,1979,79.0,2.97,1.79,4.62,5.84,2.34,2.81,5.66,4.87,0.46,1.86,3.28
11,0,1980,80.0,0.91,1.29,3.36,2.43,2.92,4.48,3.06,5.3,4.75,2.18,1.23
11,0,1981,81.0,0.31,2.26,1.13,5.04,6.2,5.48,6.46,5.68,2.75,2.57,2.05
11,0,1982,82.0,4.19,1.26,3.67,3.19,4.5,3.82,5.86,3.33,2.72,2.7,4.17
11,0,1983,83.0,0.65,1.14,3.2,6.16,5.51,3.91,2.02,2.37,2.57,4.8,5.5
11,0,1984,84.0,0.73,2.2,3.98,4.96,4.92,2.49,3.08,1.67,4.43,4.87,4.3
11,0,1985,85.0,1.61,3.4,5.25,2.19,3.3,4.5,3.24,5.12,1.7,3.96,9.05
11,0,1986,86.0,0.24,2.66,1.53,1.88,4.62,3.98,5.73,2.21,6.25,4.89,1.81
11,0,1987,87.0,1.43,0.8,2.08,2.52,2.6,3.32,4.37,5.34,2.11,1.3,3.7
11,0,1988,88.0,2.04,1.94,3.32,1.84,1.7,0.99,2.56,2.55,2.36,2.58,5.12
11,0,1989,89.0,1.58,2.01,3.06,3.19,3.46,3.06,3.69,3.84,4.77,1.53,1.35
11,0,1990,90.0,2.05,4.02,3.35,2.85,7.91,6.44,4.11,3.81,1.84,4.18,4.08
11,0,1991,91.0,1.6,0.96,3.98,3.38,4.99,1.62,2.06,2.7,3.13,5.96,3.65
11,0,1992,92.0,1.18,1.46,2.54,2.93,1.28,1.72,7.61,1.9,4.69,1.31,6.51
11,0,1993,93.0,3.67,1.78,3.05,5.13,3.29,6.84,6.61,5.05,7.54,2.46,4.22
11,0,1994,94.0,1.87,1.7,1.31,6.14,2.15,4.15,2.73,3.58,2.38,2.02,5.54
11,0,1995,95.0,3.17,1.0,2.46,4.47,8.89,3.53,2.97,4.18,1.28,3.02,2.53
11,0,1996,96.0,2.32,0.8,2.09,5.03,7.74,4.24,4.35,2.02,2.94,2.4,3.19
11,0,1997,97.0,2.49,3.9,3.0,2.26,4.03,3.76,2.21,4.76,2.38,1.94,2.46
11,0,1998,98.0,2.74,2.53,4.57,4.93,4.78,7.64,3.47,3.3,2.28,4.23,2.45
11,0,1999,99.0,4.21,2.42,1.72,5.53,3.68,5.28,2.93,2.79,2.18,1.69,0.53
11,0,2000,0.0,1.53,2.53,2.03,2.99,4.4,7.34,4.36,3.56,3.81,2.1,3.18
11,0,2001,1.0,1.72,3.19,1.22,2.84,4.35,3.81,3.78,4.07,3.37,6.08,2.62
11,0,2002,2.0,2.22,1.83,3.36,5.11,7.34,4.02,2.6,4.19,2.11,3.07,1.04
11,0,2003,3.0,0.65,1.83,1.98,3.18,5.5,3.79,4.99,2.55,4.25,1.98,4.51
11,0,2004,4.0,1.98,0.76,4.14,1.8,6.83,3.17,4.13,5.08,0.68,4.84,4.76
11,0,2005,5.0,5.34,1.88,1.56,2.57,1.74,1.87,3.23,3.68,3.63,1.26,3.51
11,0,2006,6.0,2.74,0.88,4.58,3.79,3.58,2.98,4.09,4.05,3.42,3.8,3.32
11,0,2007,7.0,2.93,2.31,3.21,3.51,2.24,4.13,3.31,4.36,1.59,3.5,1.72
11,0,2008,8.0,2.43,4.4,4.53,4.34,5.36,5.49,5.91,1.93,7.62,2.42,1.49
11,0,2009,9.0,1.01,2.43,4.05,6.16,5.65,5.12,4.59,4.72,2.28,8.49,2.48
11,0,2010,10.0,1.44,1.53,2.74,3.36,5.4,7.71,5.35,3.18,3.73,1.32,3.15
11,0,2011,11.0,1.19,3.24,2.72,7.62,5.28,6.69,3.61,1.87,3.56,1.8,5.17
11,0,2012,12.0,1.89,1.48,2.08,3.13,2.47,1.73,1.4,3.5,5.04,3.93,1.21
11,0,2013,13.0,3.81,2.65,2.61,6.93,6.57,5.33,3.16,1.44,1.69,3.33,2.49
11,0,2014,14.0,1.72,2.22,1.46,5.15,3.29,6.77,3.29,5.19,4.11,4.33,1.86
11,0,2015,15.0,1.5,1.43,2.35,3.41,5.39,9.44,5.21,3.02,3.42,1.44,5.52
11,0,2016,16.0,0.86,1.31,3.35,3.3,4.34,3.13,6.9,6.77,3.42,2.38,2.58
11,0,2017,17.0,2.13,0.73,3.56,6.88,5.17,3.19,4.81,2.4,0.83,5.0,2.26
11,0,2018,18.0,1.3,4.88,3.91,2.42,3.8,6.29,3.44,4.91,4.9,3.68,3.01
11,0,2019,19.0,3.31,3.21,4.06,4.58,8.16,5.16,3.05,4.05,5.0,5.0,2.4
11,0,2020,20.0,4.36,2.0,3.95,4.32,5.28,3.61,5.61,1.91,3.26,2.97,2.95
11,0,2021,21.0,2.46,1.67,3.97,3.04,4.31,5.17,4.97,3.73,2.29,6.02,0.86
11,0,2022,22.0,1.05,3.16,4.36,3.55,4.08,2.76,5.28,4.06,2.54,2.22,1.82
11,0,2023,23.0,2.62,2.83,4.34,2.55,2.48,1.89,4.75,4.01,2.4,3.3,0.72
11,0,2024,24.0,4.19,0.48,2.92,6.01,4.59,3.08,6.52,2.81,2.67,0.9,4.1
11,0,2025,25.0,1.09,1.08,2.89,5.2,3.42,4.12,6.21,1.75,-9.99,-9.99,-9.99
12,0,1895,95.0,3.31,0.75,1.34,2.15,1.68,2.77,3.46,2.27,2.34,0.72,5.15
12,0,1896,96.0,1.17,2.03,2.91,1.81,4.77,4.45,7.96,5.06,5.03,1.14,3.44
12,0,1897,97.0,3.34,2.82,6.06,4.16,3.11,4.12,3.23,1.6,0.56,1.11,6.35
12,0,1898,98.0,5.01,1.81,7.77,2.13,4.45,3.73,2.9,3.63,4.43,4.67,2.88
12,0,1899,99.0,3.15,2.22,4.24,1.51,3.95,2.93,3.34,2.75,1.84,2.99,2.52
12,0,1900,0.0,1.55,3.65,2.04,1.58,4.28,5.66,4.79,3.31,2.01,2.42,4.07
12,0,1901,1.0,1.49,1.62,3.47,2.5,2.61,4.37,1.3,3.0,1.56,3.47,1.32
12,0,1902,2.0,1.41,0.92,3.07,2.05,4.43,7.85,3.66,2.27,4.88,2.61,3.72
12,0,1903,3.0,2.17,4.2,2.72,4.59,3.27,3.75,3.64,4.09,1.79,2.84,1.8
12,0,1904,4.0,4.02,2.37,7.79,3.27,3.26,2.97,3.3,2.6,3.67,1.07,0.36
12,0,1905,5.0,2.04,1.86,2.44,3.74,5.76,3.76,4.45,4.68,3.6,4.7,2.61
12,0,1906,6.0,2.94,1.26,4.92,2.04,2.35,3.31,3.23,4.82,4.1,1.95,4.12
12,0,1907,7.0,6.69,0.47,4.7,2.69,3.51,4.81,5.11,4.01,2.86,2.64,2.78
12,0,1908,8.0,1.54,5.56,4.29,4.34,6.07,1.98,2.79,1.83,0.96,0.31,2.07
12,0,1909,9.0,2.62,5.63,2.85,5.26,4.58,5.4,5.27,3.37,2.63,3.56,3.22
12,0,1910,10.0,2.96,2.92,0.21,3.53,3.8,2.01,5.86,2.4,5.0,5.15,1.8
12,0,1911,11.0,2.86,1.79,2.16,5.16,2.53,3.73,1.83,3.24,6.05,4.14,3.4
12,0,1912,12.0,2.04,2.52,4.25,4.85,4.39,2.82,5.18,5.45,3.36,1.99,1.97
12,0,1913,13.0,7.28,1.46,8.74,3.22,2.88,2.13,3.38,3.31,2.64,3.44,3.64
12,0,1914,14.0,2.21,2.97,2.44,3.03,2.6,2.27,1.86,4.75,2.54,2.46,1.03
12,0,1915,15.0,3.09,1.61,1.17,1.53,5.78,3.27,6.45,6.26,3.71,1.46,2.75
12,0,1916,16.0,7.12,1.21,2.56,2.26,4.51,6.65,2.37,3.22,2.91,2.17,1.83
12,0,1917,17.0,3.13,1.11,3.87,4.17,4.85,5.45,3.27,2.6,1.78,4.6,0.52
12,0,1918,18.0,2.93,1.8,1.85,4.29,4.7,3.38,2.98,3.21,4.25,2.87,2.28
12,0,1919,19.0,1.02,1.58,4.9,2.98,4.63,3.7,1.96,2.52,2.43,8.17,3.65
12,0,1920,20.0,2.05,0.85,3.86,5.71,3.52,3.13,3.79,3.1,2.67,2.16,2.12
12,0,1921,21.0,2.38,1.56,5.61,4.15,2.32,3.33,2.14,5.6,5.43,2.85,5.73
12,0,1922,22.0,1.63,1.56,6.96,5.9,3.61,1.89,3.51,2.07,1.8,2.87,2.17
12,0,1923,23.0,2.83,2.02,3.88,2.41,5.11,3.26,3.67,4.75,3.32,3.15,2.25
12,0,1924,24.0,2.84,1.61,3.48,3.23,4.12,6.37,1.81,3.7,3.57,0.4,1.36
12,0,1925,25.0,0.78,1.74,3.44,2.22,1.27,3.84,4.27,2.43,5.37,3.73,4.35
12,0,1926,26.0,2.12,2.82,3.0,3.67,2.81,2.94,3.25,6.1,8.21,4.31,2.04
12,0,1927,27.0,3.18,1.61,4.54,5.87,7.08,3.52,3.23,3.0,4.77,2.58,5.58
12,0,1928,28.0,1.68,2.73,1.72,2.9,2.89,6.91,3.46,3.72,1.32,3.41,3.08
12,0,1929,29.0,4.84,1.81,3.1,4.97,7.08,4.34,4.28,2.7,2.98,3.8,2.65
12,0,1930,30.0,6.16,2.43,1.82,2.7,1.79,2.64,1.75,2.07,3.6,1.53,1.97
12,0,1931,31.0,0.75,1.59,3.07,3.03,2.92,3.63,3.09,4.43,4.8,3.56,3.79
12,0,1932,32.0,5.31,1.68,2.85,2.68,1.36,4.4,3.42,3.48,5.79,3.93,2.49
12,0,1933,33.0,3.03,1.79,5.38,4.35,8.1,1.2,2.41,2.79,5.05,2.74,1.05
12,0,1934,34.0,1.36,0.83,2.95,1.61,1.13,3.63,2.44,4.59,5.64,0.54,2.96
12,0,1935,35.0,2.77,0.92,4.98,2.37,6.78,4.56,3.57,3.17,2.66,1.86,3.53
12,0,1936,36.0,1.4,2.55,2.64,3.05,2.06,1.3,1.57,3.19,4.83,4.46,3.5
12,0,1937,37.0,9.23,1.78,1.45,5.0,3.58,4.62,3.64,3.58,3.18,4.71,1.73
12,0,1938,38.0,1.55,2.84,6.39,2.56,5.42,5.22,5.17,3.14,2.95,0.86,2.91
12,0,1939,39.0,3.9,4.02,3.96,5.66,1.49,6.24,4.07,2.65,0.82,2.77,1.41
12,0,1940,40.0,1.63,2.38,1.93,5.4,4.27,3.32,1.42,2.62,1.21,2.34,3.5
12,0,1941,41.0,1.61,0.71,0.92,2.65,2.21,5.32,2.55,2.31,2.14,6.69,2.9
12,0,1942,42.0,1.7,3.34,3.89,2.87,3.94,5.6,4.24,3.8,2.79,1.77,4.71
12,0,1943,43.0,1.14,1.43,4.55,3.1,8.62,3.43,4.42,2.62,3.12,1.56,2.03
12,0,1944,44.0,0.6,2.83,4.17,6.03,4.31,1.83,1.61,3.93,2.36,1.17,2.48
12,0,1945,45.0,1.1,3.12,7.83,4.22,4.61,6.55,3.37,3.43,6.34,2.49,3.35
12,0,1946,46.0,1.5,3.03,3.12,1.67,5.82,4.27,2.73,3.21,1.32,2.79,3.69
12,0,1947,47.0,3.73,0.31,2.13,6.72,5.12,5.05,3.17,3.44,4.0,2.34,1.98
12,0,1948,48.0,2.28,2.67,4.84,3.93,3.91,4.37,4.65,1.88,2.68,2.16,5.27
12,0,1949,49.0,7.7,2.98,3.79,2.0,3.33,5.22,3.75,3.43,2.54,5.01,1.11
12,0,1950,50.0,10.11,5.25,3.41,5.0,3.06,5.58,3.88,3.42,5.28,1.48,5.1
12,0,1951,51.0,3.29,3.49,3.56,3.53,3.34,4.67,3.99,2.49,2.63,2.78,4.0
12,0,1952,52.0,3.42,2.42,4.56,3.87,4.23,4.83,2.45,2.95,3.36,1.11,2.72
12,0,1953,53.0,3.06,1.39,4.4,3.28,3.92,2.81,4.44,1.91,1.17,1.26,1.35
12,0,1954,54.0,2.7,2.45,2.59,3.64,2.78,3.02,3.16,4.83,1.72,6.15,1.42
12,0,1955,55.0,2.09,3.17,3.95,3.7,3.77,3.26,4.61,2.45,4.21,4.65,4.19
12,0,1956,56.0,1.49,4.2,2.49,3.9,5.42,3.33,3.63,2.88,1.5,1.05,2.28
12,0,1957,57.0,2.48,2.12,1.71,6.77,5.72,7.2,4.21,2.73,2.56,3.43,4.35
12,0,1958,58.0,1.59,0.77,1.55,2.83,3.7,8.14,8.02,4.16,3.54,1.46,3.99
12,0,1959,59.0,4.63,3.27,2.7,4.04,4.34,2.41,3.84,2.96,3.47,3.93,2.88
12,0,1960,60.0,2.37,3.1,1.4,2.29,4.35,5.97,3.3,3.16,1.59,1.95,2.39
12,0,1961,61.0,0.87,2.76,5.1,4.92,5.35,4.0,4.76,3.17,3.62,2.37,3.05
12,0,1962,62.0,3.76,3.04,2.94,1.33,4.48,3.09,5.63,3.1,2.49,3.03,1.46
12,0,1963,63.0,0.98,0.77,6.65,3.2,2.85,2.46,5.24,2.75,0.81,0.45,2.03
12,0,1964,64.0,1.8,1.44,7.26,6.22,1.6,4.1,4.09,1.91,2.07,0.47,2.31
12,0,1965,65.0,3.73,3.42,2.6,4.79,2.46,3.08,3.67,4.11,5.63,2.62,1.35
12,0,1966,66.0,1.89,2.41,1.71,4.65,3.33,2.14,2.98,3.14,3.76,1.55,4.66
12,0,1967,67.0,1.74,1.67,3.44,4.13,4.79,2.86,2.62,2.48,1.7,4.54,2.97
12,0,1968,68.0,2.18,1.56,2.74,3.5,6.98,4.08,3.84,4.2,2.77,1.46,4.51
12,0,1969,69.0,5.09,0.8,1.77,4.31,3.29,4.73,6.04,2.26,3.38,3.83,3.46
12,0,1970,70.0,0.99,1.35,3.14,6.09,3.49,3.86,4.4,2.61,4.25,3.92,2.38
12,0,1971,71.0,1.66,4.05,1.67,1.3,4.11,3.96,5.12,2.4,4.68,2.11,1.36
12,0,1972,72.0,1.48,1.32,3.03,6.57,3.36,3.3,3.51,3.35,6.41,2.54,5.25
12,0,1973,73.0,1.85,1.18,5.81,4.48,3.57,6.1,5.41,3.13,1.74,2.71,4.57
12,0,1974,74.0,3.52,2.04,4.07,3.47,6.37,4.15,1.31,5.17,4.34,1.59,3.29
12,0,1975,75.0,3.84,3.46,4.18,4.23,3.66,5.15,2.39,5.53,2.7,2.83,3.24
12,0,1976,76.0,2.44,2.81,3.73,1.69,3.44,5.13,3.65,2.28,2.81,3.08,0.97
12,0,1977,77.0,1.3,1.96,4.93,3.16,2.45,3.95,3.68,6.85,3.83,3.63,2.83
12,0,1978,78.0,2.81,0.48,3.13,3.83,4.17,3.22,5.14,5.26,1.39,2.78,3.18
12,0,1979,79.0,3.52,2.3,3.27,4.49,3.19,3.92,8.05,6.09,1.64,2.68,5.26
12,0,1980,80.0,1.35,1.53,4.23,2.71,3.25,5.32,3.97,5.24,3.11,2.3,1.46
12,0,1981,81.0,0.42,2.53,1.26,5.69,7.32,4.46,4.94,4.11,3.3,2.54,1.82
12,0,1982,82.0,5.33,1.8,4.49,2.51,4.6,4.26,3.72,3.54,2.57,1.61,4.96
12,0,1983,83.0,1.12,0.97,2.57,5.66,6.58,3.25,2.24,2.45,1.72,5.86,4.55
12,0,1984,84.0,0.9,1.84,3.64,4.81,4.93,2.04,3.78,2.21,4.01,3.97,4.52
12,0,1985,85.0,1.88,3.6,5.32,2.13,3.94,3.58,3.14,5.45,1.93,3.91,8.2
12,0,1986,86.0,0.74,3.09,2.7,2.39,4.93,4.36,5.51,2.5,4.67,4.4,2.43
12,0,1987,87.0,1.54,0.88,2.25,2.71,3.38,4.54,5.39,3.27,1.91,1.71,2.75
12,0,1988,88.0,1.77,3.11,3.07,2.99,1.54,0.69,4.2,2.92,2.74,3.35,5.33
12,0,1989,89.0,2.39,2.65,4.35,4.29,5.23,3.67,5.39,4.34,4.95,1.92,2.76
12,0,1990,90.0,2.3,5.28,2.85,2.89,7.49,4.6,4.87,5.13,2.59,5.14,3.38
12,0,1991,91.0,2.01,1.88,4.46,3.63,4.03,1.54,2.44,3.25,2.34,5.14,3.16
12,0,1992,92.0,1.54,1.24,3.15,3.42,2.46,2.87,8.55,2.97,4.62,1.68,5.8
12,0,1993,93.0,3.81,2.02,2.8,4.74,3.55,5.8,4.37,4.39,6.24,3.32,5.43
12,0,1994,94.0,2.67,1.4,1.37,5.7,2.68,4.18,3.37,3.46,2.38,1.4,4.51
12,0,1995,95.0,2.86,1.18,2.57,4.51,7.26,3.98,2.83,4.3,1.07,2.99,2.69
12,0,1996,96.0,3.12,1.2,2.58,6.64,7.65,5.03,5.08,1.62,4.94,2.22,4.14
12,0,1997,97.0,3.04,3.28,4.81,2.07,5.71,5.5,2.95,3.96,2.26,1.61,2.61
12,0,1998,98.0,3.04,1.82,4.24,6.06,4.59,7.74,4.96,3.58,1.06,3.55,2.2
12,0,1999,99.0,4.92,3.41,2.0,4.9,3.12,4.13,2.7,2.24,1.36,2.02,1.06
12,0,2000,0.0,2.54,3.46,2.2,3.23,4.53,6.21,3.89,4.41,4.61,2.33,2.98
12,0,2001,1.0,1.02,2.86,0.97,2.75,4.32,4.09,5.46,4.02,3.76,7.75,3.34
12,0,2002,2.0,2.24,2.32,4.38,5.59,7.09,3.28,2.64,2.82,3.75,2.87,2.35
12,0,2003,3.0,1.42,2.74,2.16,3.0,6.56,3.26,8.18,3.54,6.2,2.4,4.26
12,0,2004,4.0,3.48,0.83,3.46,1.83,7.17,4.43,5.19,4.85,0.72,4.14,4.73
12,0,2005,5.0,7.11,2.25,2.12,3.04,2.57,3.21,4.43,4.76,4.1,1.24,3.91
12,0,2006,6.0,3.28,1.62,5.14,4.27,5.25,4.2,4.85,4.76,4.56,5.01,3.25
12,0,2007,7.0,4.75,2.43,3.54,4.15,1.75,3.28,3.17,4.55,2.53,3.81,2.77
12,0,2008,8.0,3.23,4.81,6.48,3.36,5.68,6.58,4.32,2.01,3.86,2.23,2.11
12,0,2009,9.0,1.62,2.8,3.23,5.74,5.67,4.69,4.43,3.76,2.87,6.69,1.46
12,0,2010,10.0,1.52,1.48,3.1,3.16,5.49,7.68,4.15,1.84,1.35,1.17,5.01
12,0,2011,11.0,1.5,4.21,3.46,9.61,6.51,5.22,2.74,2.55,5.31,3.29,6.21
12,0,2012,12.0,3.4,1.54,2.73,2.22,2.75,1.29,2.53,4.05,5.17,3.95,0.98
12,0,2013,13.0,4.71,2.21,2.3,6.38,3.71,6.24,3.21,1.84,2.99,4.12,3.04
12,0,2014,14.0,2.33,2.64,1.85,5.73,4.23,5.61,3.36,4.96,3.48,4.13,2.66
12,0,2015,15.0,2.11,1.4,3.54,4.79,3.98,9.07,6.23,2.57,2.39,2.42,3.57
12,0,2016,16.0,1.34,2.78,4.46,4.17,3.53,4.28,5.13,6.48,3.66,2.61,2.58
12,0,2017,17.0,3.68,1.35,4.04,4.83,6.9,4.37,6.07,2.26,2.03,4.32,4.43
12,0,2018,18.0,2.05,5.91,3.92,3.59,3.42,6.55,3.37,5.33,5.4,2.82,4.32
12,0,2019,19.0,3.5,4.45,4.18,5.62,6.02,6.12,3.61,3.51,2.26,4.29,2.7
12,0,2020,20.0,4.65,2.81,4.62,3.05,5.07,3.52,4.58,3.31,1.53,4.44,3.02
12,0,2021,21.0,2.45,2.21,3.82,2.94,3.72,5.93,5.44,3.42,4.06,6.03,1.43
12,0,2022,22.0,1.68,4.53,4.02,3.3,5.06,2.34,5.49,3.83,2.26,1.79,1.6
12,0,2023,23.0,3.35,3.1,5.78,2.78,2.56,2.55,5.24,3.84,1.36,3.51,0.78
12,0,2024,24.0,5.11,1.12,2.78,6.68,4.78,2.81,5.17,2.65,3.19,0.33,4.1
12,0,2025,25.0,1.55,2.09,3.99,6.24,4.06,5.4,5.55,1.98,-9.99,-9.99,-9.99
13,0,1895,95.0,0.86,0.52,0.81,2.56,3.2,4.18,3.25,4.42,3.12,0.48,1.48
13,0,1896,96.0,0.48,0.6,1.09,5.04,6.47,3.27,6.59,3.41,3.97,3.21,2.01
13,0,1897,97.0,1.85,0.88,2.29,4.96,1.89,3.9,3.17,2.05,1.97,1.02,0.63
13,0,1898,98.0,1.56,1.14,1.86,2.47,4.47,4.4,2.68,3.39,2.62,3.58,1.46
13,0,1899,99.0,0.25,0.84,1.57,2.37,6.04,5.17,3.1,3.54,0.96,1.83,1.19
13,0,1900,0.0,0.5,1.27,2.09,2.69,3.13,3.95,6.59,4.73,5.02,3.97,1.06
13,0,1901,1.0,0.71,1.02,2.54,1.81,2.39,3.8,2.3,1.32,4.81,2.02,0.83
13,0,1902,2.0,0.89,0.68,1.44,1.74,5.54,7.13,8.63,6.72,4.45,2.33,2.07
13,0,1903,3.0,0.25,1.12,1.38,2.98,8.55,2.94,5.23,6.4,3.72,1.93,0.52
13,0,1904,4.0,1.19,0.51,2.17,3.41,3.59,3.3,4.28,3.41,2.84,1.7,0.16
13,0,1905,5.0,0.97,1.54,2.08,2.93,6.09,5.01,3.12,4.05,3.56,3.32,2.9
13,0,1906,6.0,1.54,1.28,2.32,2.41,3.42,3.78,3.18,3.97,4.14,1.94,2.06
13,0,1907,7.0,1.53,0.73,1.34,1.3,3.59,5.26,7.1,4.36,2.86,1.54,1.01
13,0,1908,8.0,0.45,1.64,1.63,2.29,8.12,5.49,3.66,4.75,1.25,3.34,1.54
